,Unnamed: 0,image,depth,dataset,normal,control_geo
32509,32509,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0064.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0064.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0064.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0064.tonemap.png
32510,32510,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0075.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0075.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0075.tonemap.png
32511,32511,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0076.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0076.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0076.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0076.tonemap.png
32512,32512,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0077.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0077.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0077.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0077.tonemap.png
32513,32513,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0080.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0080.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0080.tonemap.png
32514,32514,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0081.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0081.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0081.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0081.tonemap.png
32515,32515,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0092.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0092.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0092.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0092.tonemap.png
32516,32516,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0095.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0095.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0095.tonemap.png
32517,32517,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0096.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0096.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0096.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0096.tonemap.png
32518,32518,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0098.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0098.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0098.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0098.tonemap.png
32519,32519,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0000.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0000.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0000.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0000.tonemap.png
32520,32520,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0003.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0003.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0003.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0003.tonemap.png
32521,32521,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0009.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0009.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0009.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0009.tonemap.png
32522,32522,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0014.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0014.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0014.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0014.tonemap.png
32523,32523,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0019.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0019.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0019.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0019.tonemap.png
32524,32524,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0007.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0007.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0007.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0007.tonemap.png
32525,32525,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0008.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0008.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0008.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0008.tonemap.png
32526,32526,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0010.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0010.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0010.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0010.tonemap.png
32527,32527,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0011.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0011.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0011.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0011.tonemap.png
32528,32528,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0012.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0012.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0012.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0012.tonemap.png
32529,32529,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0013.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0013.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0013.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0013.tonemap.png
32530,32530,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0015.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0015.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0015.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0015.tonemap.png
32531,32531,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0016.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0016.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0016.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0016.tonemap.png
32532,32532,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0017.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0017.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0017.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0017.tonemap.png
32533,32533,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0018.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0018.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0018.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0018.tonemap.png
32534,32534,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0021.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0021.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0021.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0021.tonemap.png
32535,32535,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0022.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0022.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0022.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0022.tonemap.png
32536,32536,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0023.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0023.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0023.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0023.tonemap.png
32537,32537,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0026.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0026.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0026.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0026.tonemap.png
32538,32538,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0027.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0027.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0027.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0027.tonemap.png
32539,32539,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0028.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0028.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0028.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0028.tonemap.png
32540,32540,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0030.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0030.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0030.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0030.tonemap.png
32541,32541,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0031.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0031.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0031.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0031.tonemap.png
32542,32542,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0032.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0032.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0032.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0032.tonemap.png
32543,32543,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0033.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0033.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0033.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0033.tonemap.png
32544,32544,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0036.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0036.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0036.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0036.tonemap.png
32545,32545,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0037.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0037.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0037.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0037.tonemap.png
32546,32546,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0038.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0038.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0038.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0038.tonemap.png
32547,32547,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0040.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0040.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0040.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0040.tonemap.png
32548,32548,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0041.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0041.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0041.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0041.tonemap.png
32549,32549,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0042.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0042.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0042.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0042.tonemap.png
32550,32550,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0043.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0043.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0043.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0043.tonemap.png
32551,32551,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0045.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0045.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0045.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0045.tonemap.png
32552,32552,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0046.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0046.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0046.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0046.tonemap.png
32553,32553,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0047.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0047.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0047.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0047.tonemap.png
32554,32554,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0024.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0024.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0024.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0024.tonemap.png
32555,32555,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0034.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_hdf5/frame.0034.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_01_geometry_preview/frame.0034.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_01_final_preview/frame.0034.tonemap.png
